FECHAS,PRECIO-usd,MARKET_CAP-usd,TOTAL_VOLUMES,COIN_ID,RSI,MovingAverage,ROI Diario,ROI Acumulado
2020-01-02,13.68590248839226,2099316231.125117,184709056.80440837,binancecoin,,,,
2020-01-03,13.00717054213436,1995647509.1802216,157356597.61545256,binancecoin,,,-0.04959351031717263,-0.04959351031717263
2020-01-04,13.603275575206876,2088116795.7714276,177239685.25572574,binancecoin,,,0.045828954970763336,-0.006037374097577097
2020-01-05,13.794575234456074,2116144291.915908,169907478.421526,binancecoin,,,0.014062764382856363,0.007940488115853794
2020-01-06,14.006360708388502,2147450559.740196,183407548.10139453,binancecoin,,,0.015352808646360572,0.023415205556815755
2020-01-07,14.900504443309478,2290887105.200194,222341899.1044333,binancecoin,,,0.06383840553138587,0.0887484004761383
2020-01-08,14.969516286188654,2303435257.422277,212354395.11205515,binancecoin,,,0.004631510506355019,0.09379095013172067
2020-01-09,14.49911394271138,2231554930.3303814,182170907.2293741,binancecoin,,,-0.031424017615805044,0.05941964404677336
2020-01-10,14.402400294232802,2202749503.68616,186715078.23074365,binancecoin,,,-0.006670314397190902,0.05235298194242133
2020-01-11,15.072651262021571,2298403615.7259774,205053226.0090087,binancecoin,,,0.046537448904066414,0.1013268050686087
2020-01-12,14.89765483633096,2290593279.156139,214306064.04047757,binancecoin,,,-0.011610195356376973,0.08854018571054767
2020-01-13,15.303621814103838,2347844996.5334334,210916688.70912796,binancecoin,,,0.027250394926780386,0.11820333566483088
2020-01-14,15.162796266272917,2328371221.1582727,190567044.13822088,binancecoin,,,-0.009202105850599107,0.10791351020755013
2020-01-15,16.651217038759167,2546512800.318769,256200729.8161685,binancecoin,78.4169417847369,,0.09816268360717806,0.21666927357417198
2020-01-16,17.659959590160472,2695653560.446619,363286199.19305456,binancecoin,82.80748696891594,,0.060580710049796815,0.2903759620630657
2020-01-17,17.013462282038063,2603726452.038203,180942925.1164076,binancecoin,72.61247433765921,,-0.036608085359527975,0.24313776869797787
2020-01-18,18.06731694374428,2784697147.5543413,324691292.3556272,binancecoin,77.47978788036416,,0.06194239856862205,0.3201407038423756
2020-01-19,17.779565661603783,2733334308.82279,260499762.302936,binancecoin,73.63188859986728,,-0.01592661948846419,0.2991153251810448
2020-01-20,17.354672097456596,2662443492.9893026,247057878.98885408,binancecoin,68.2425198899079,,-0.023897859612216132,0.2680692495197896
2020-01-21,17.331768951043593,2658043749.5532937,263222093.53699625,binancecoin,67.95379425339277,,-0.0013197106971765127,0.2663957649664377
2020-01-22,18.10566377024261,2775403908.1440234,282373775.61762744,binancecoin,72.22930936835117,,0.044651807982498015,0.32294262549356767
2020-01-23,17.785287373025103,2727795013.688821,221221906.91524404,binancecoin,68.17426552220161,,-0.017694816455393392,0.29953339855444283
2020-01-24,16.98120135034776,2605306661.6892314,213945091.0647128,binancecoin,59.19225318664472,,-0.04521074109248846,0.2407805305313564
2020-01-25,17.025802918717087,2614002412.698689,225882782.2123961,binancecoin,59.510910209413545,,0.0026265260890045994,0.24403947296552597
2020-01-26,16.94388900899939,2604451767.499017,205048618.4482925,binancecoin,58.605774916952726,,-0.0048111628044071875,0.23805419652597992
2020-01-27,17.436952810120008,2674086712.651739,243479316.87407124,binancecoin,62.320698597054744,,0.029099801164817585,0.274081327476154
2020-01-28,17.63534383459029,2698791730.431113,230946817.91046128,binancecoin,63.73111680527517,,0.011377620082514639,0.28857734077440367
2020-01-29,18.056718711616835,2745879946.2703395,237464057.06177655,binancecoin,66.59155535997112,,0.023893771563447075,0.3193663133967013
2020-01-30,17.84868977674811,2747236096.2496214,241033846.2136708,binancecoin,63.91165709029699,,-0.011520860361793672,0.30416607833400344
2020-01-31,18.574468214673352,2847071752.4987006,252662477.17571872,binancecoin,68.65166084684657,,0.04066284119469277,0.3571971764688042
2020-02-01,18.102591892792574,2788030152.176015,243240997.98320857,binancecoin,62.869861008633706,,-0.025404566980173793,0.3227181698938997
2020-02-02,18.14697994024917,2785023700.27252,184719237.7135627,binancecoin,63.18396363953578,,0.0024520271859118647,0.3259615108057792
2020-02-03,18.429785866197037,2828376341.968748,253345268.4467689,binancecoin,65.20365836987958,,0.015584186838748515,0.34662554273116575
2020-02-04,18.469727776907344,2834950672.338868,173491661.6450308,binancecoin,65.49159610810986,,0.002167247682653084,0.3495440138180512
2020-02-05,18.12227006043833,2787798000.347352,136322480.73723087,binancecoin,60.77984441939616,,-0.018812281408036813,0.3241560120575746
2020-02-06,19.184981739970137,2945748769.8295617,290141371.29324454,binancecoin,68.29338833974224,,0.05864120090847513,0.4018061107948081
2020-02-07,20.606359319469284,3157866992.351171,353390568.57729137,binancecoin,75.1503841870014,,0.07408803400306807,0.5056631695970824
2020-02-08,22.12459724173436,3395280397.1581664,437168891.0251412,binancecoin,80.10073654580219,,0.07367812521984973,0.616597609145572
2020-02-09,21.79557766853931,3345049428.729636,294670011.461237,binancecoin,76.54210191313996,,-0.014871211873380918,0.5925568435859672
2020-02-10,23.919374909046866,3671656947.759465,396099869.5758383,binancecoin,82.07723339569841,,0.09744165870735966,0.7477382240107409
2020-02-11,25.25283145161699,3882697589.255931,621855205.6001904,binancecoin,84.54330646428592,,0.05574796781440061,0.8451710782708892
2020-02-12,25.67332747973676,3940209442.12029,513583904.4563307,binancecoin,85.23331067910614,,0.016651440806763285,0.8758958352590684
2020-02-13,26.420489006558583,4030446327.500257,476505354.8734143,binancecoin,86.39544610273953,,0.029102636867446963,0.9304893505537692
