FECHAS,PRECIO-usd,MARKET_CAP-usd,TOTAL_VOLUMES,COIN_ID,RSI,MovingAverage,ROI Diario,ROI Acumulado
2020-03-18,1.001779691295884,4306583144.903502,44460007814.426414,tether,51.18021972728427,0.9996193739238928,-0.003686370088784585,0.0022729886862498105
2020-03-19,1.0022199894895598,4231721926.3548894,43824087657.32284,tether,51.48052829139667,0.999692179281237,0.0004395159908923141,0.0027135036920169497
2020-03-20,1.001393376176751,4294893981.1129794,59937178587.72581,tether,50.848135220830365,0.9998016705798196,-0.0008247823047610181,0.001886483337426803
2020-03-21,1.0047917127037416,4342066151.500842,65487737812.20043,tether,53.383455647600684,0.9998953618366437,0.003393607954513378,0.005286493276800197
2020-03-22,0.9983949644095258,4274759423.202568,50189758583.7647,tether,48.33001311728385,0.9999638146280695,-0.006366243086343815,-0.0011134049108180166
2020-03-23,0.9982843561371632,4298879010.052839,45666848648.79093,tether,48.24496872007369,0.9999743620761854,-0.00011078608797676637,-0.0012240676490203883
2020-03-24,1.002244157550143,4298542912.578629,53286026951.02652,tether,51.53306716522436,1.0000458063449884,0.003966606697416664,0.002737683653461609
2020-03-25,0.9995692921543338,4287070634.488864,53554483664.08859,tether,49.25655748273697,1.0000197733276528,-0.002668876017544175,6.150109767100176e-05
2020-03-26,1.000935059195729,4304355950.614791,47596191600.24538,tether,50.45992842090615,1.0000800477276606,0.0013663555414467066,0.0014279406714832188
2020-03-27,1.0043721377368615,4300196108.958909,39180907039.91991,tether,53.45165142756413,1.0002070874351778,0.0034338676715894856,0.00486671170238151
2020-03-28,0.99914692626289,4285259141.854556,39075047613.05333,tether,48.64238626979643,1.0002312807132403,-0.005202465577893611,-0.00036107277562125173
2020-03-29,1.0006373121544627,4291651284.5904016,41891748335.44261,tether,50.02360377327334,1.0002621737502277,0.0014916583861666055,0.0011300470133115414
2020-03-30,1.002326806740004,4298897388.168864,32157860776.982014,tether,51.612279135255775,1.0003342293332025,0.0016884185358865267,0.002820373541521759
2020-03-31,1.0029497707625603,4303567262.188679,43018394294.533485,tether,52.21546126634253,1.0003174218945063,0.0006215178705859525,0.0034436443246654846
2020-04-01,0.9984931709536592,4282455239.003254,37371758622.055305,tether,47.640235253224176,1.0002637839668749,-0.004443492524568438,-0.0010151500077169029
2020-04-02,1.000337302915385,4298464571.519161,40351116424.72791,tether,49.60789052610184,1.0002728784009232,0.0018469149468138824,0.000829890043374526
2020-04-03,0.9947146386418833,6308898014.114253,54229506608.48683,tether,44.159029977924625,1.0001737693317876,-0.005620768371943252,-0.004795542948276665
2020-04-04,0.9999212389059342,6345586550.244182,44649563860.51618,tether,49.671722464946875,1.0001908584491297,0.0052342652473273965,0.0004136211552545621
2020-04-05,0.9987422945361392,6341175558.074301,38060128235.63738,tether,48.504072219146394,1.00019067701512,-0.0011790372320573672,-0.0007659037515448386
2020-04-06,0.9998644335129044,6357859575.226397,34785326791.91161,tether,49.71571296532941,1.0001909458725078,0.001123552074348222,0.00035678779005454686
2020-04-07,0.9999741516327144,6348996817.026262,56381821883.68184,tether,49.83998546353319,1.0002156438519894,0.000109732995926759,0.00046655993737432233
2020-04-08,0.9993765163560614,6337540894.788158,55214734210.64167,tether,49.12776848720351,1.0001401253649138,-0.0005976507249484397,-0.00013136962745896597
2020-04-09,0.998996440654622,6342789172.680911,49515233520.60701,tether,48.65161144885247,1.0001417283681513,-0.0003803128202624073,-0.0005116324861678123
2020-04-10,1.0000475533370947,6351749244.043133,43567794450.27886,tether,50.09224994554897,1.0001711518612144,0.0010521685961002447,0.0005399977862976524
2020-04-11,1.0017522493506528,6360286245.591112,51970144128.44539,tether,52.42357256276716,1.0002057333798988,0.0017046149534285515,0.002245533228027563
2020-04-12,1.0014137290455338,6358136925.695003,38381907240.91278,tether,51.905051416264094,1.0002664483626793,-0.0003379281707012183,0.0019068462283904353
