,FECHAS,PRECIO-usd,MARKET_CAP-usd,TOTAL_VOLUMES,COIN_ID
878,2022-05-29,1.0014754081567552,72569743808.66728,32984797770.589886,tether
879,2022-05-30,1.000287053860536,72631887214.77895,25621699607.25038,tether
880,2022-05-31,1.000411218451647,72546423763.60416,57255328109.99732,tether
881,2022-06-01,0.9992437672892835,72483593605.70987,49972016539.31704,tether
882,2022-06-02,0.9995691882631984,72507199138.61003,54691364502.28903,tether
883,2022-06-03,1.0003054822238002,72606704176.49724,36976444033.34675,tether
884,2022-06-04,1.000424635007025,72574254041.19345,32247511606.470272,tether
885,2022-06-05,1.001021005076998,72563385811.28702,20408536351.025272,tether
886,2022-06-06,1.0001014477721393,72550808924.27303,20339048017.316334,tether
887,2022-06-07,1.0003217943958225,72460594246.57196,38813144709.48214,tether
888,2022-06-08,1.001398919157062,72521860046.8122,52407169265.7973,tether
889,2022-06-09,1.000681381029651,72479902354.95128,40758288442.05518,tether
890,2022-06-10,0.9998560792479723,72483632298.7905,27684871362.012295,tether
891,2022-06-11,1.0003491598181757,72520688667.83943,36433993612.708046,tether
892,2022-06-12,1.0000074399255752,72576221406.54123,36455427345.93367,tether
893,2022-06-13,0.9981758319456596,72537430319.23059,45470539957.97197,tether
894,2022-06-14,1.003878535371738,72574376064.58528,97670512389.2243,tether
895,2022-06-15,1.0008068657262768,71656901175.2088,77729840012.58226,tether
896,2022-06-16,1.0027575782635136,70968169286.60156,85953586536.11925,tether
897,2022-06-17,1.0024399187876885,70235527691.20668,50448023703.66962,tether
898,2022-06-18,1.000689455739328,68278037848.465485,43923972966.941475,tether
899,2022-06-19,1.0009349010751099,68151264125.48352,59241588503.518684,tether
900,2022-06-20,1.0003130006690166,68007814323.779625,55314266867.93907,tether
901,2022-06-21,0.9999209798555834,67174324823.029976,48000738299.93779,tether
902,2022-06-22,0.9995129710953515,67044714784.61816,44528688377.55739,tether
903,2022-06-23,1.0011153911297273,67075479327.27952,41441873470.93056,tether
904,2022-06-24,0.9998742920182467,66969005414.49898,43868691242.77724,tether
905,2022-06-25,0.9973063093540515,66944585773.38764,39867284342.63236,tether
906,2022-06-26,1.000583329546588,66939386054.83684,31310349043.248238,tether
907,2022-06-27,1.0025643221805622,66896800206.77796,29655045289.054756,tether
908,2022-06-28,1.000569556222689,66844453092.32324,46386542636.13615,tether
909,2022-06-29,1.0003343236487499,66839986606.59425,48991691771.60869,tether
910,2022-06-30,1.000997159498762,66515975964.05574,53912475028.56742,tether
911,2022-07-01,0.9970630448384864,66360128640.29797,55599294671.52515,tether
912,2022-07-02,1.0021605938631213,66302770832.38144,63310569395.484764,tether
913,2022-07-03,1.0014859049436156,66302512371.13947,37636103657.92448,tether
914,2022-07-04,1.000758919716986,66115548336.29838,37816572789.86819,tether
915,2022-07-05,0.9997966988685488,66068105560.54174,47779833723.51042,tether
916,2022-07-06,0.9989114936835196,65971651201.83549,54410348935.16554,tether
917,2022-07-07,0.9994609573231975,65985847014.49804,51804920793.75628,tether
918,2022-07-08,1.0009280890702419,66058697133.58462,46101885052.58206,tether
919,2022-07-09,1.002874734302833,66180636451.069885,66056522019.2848,tether
920,2022-07-10,1.0009326456865346,66001881637.05004,50504901220.45543,tether
921,2022-07-11,1.0000567158769318,65994672794.216354,48915494239.608665,tether
922,2022-07-12,1.0002150088569561,65967920675.79629,47010615497.16083,tether
923,2022-07-13,1.0005471433364475,65924529650.69398,46735438947.48022,tether
924,2022-07-14,1.000792607239174,66037742419.186584,57372856754.628365,tether
925,2022-07-15,0.9998924467410043,65822635783.93115,55627617722.75524,tether
926,2022-07-16,0.9981328565690334,65773604144.96095,48311326146.02206,tether
927,2022-07-17,0.9995886274725434,65849217963.17656,39784557348.268524,tether
928,2022-07-18,0.99960320952808,65850178575.29938,97209236866.97978,tether
929,2022-07-19,1.001980812638723,65849963622.2697,74599472762.12216,tether
930,2022-07-20,0.9999311903587015,65918469156.427505,76153937997.56937,tether
931,2022-07-21,1.0002471271640565,65892597498.04063,70821025764.34108,tether
932,2022-07-22,0.9997382595983025,65951824235.333176,59647310765.2657,tether
933,2022-07-23,1.0002496307277506,65854001213.285965,56089014934.2524,tether
934,2022-07-24,1.0017963050753105,65941857078.86505,48176456986.33117,tether
935,2022-07-25,0.9999470829036579,66009063586.28748,49823293434.56326,tether
936,2022-07-26,1.001909380755624,66109067857.12983,57326014506.90179,tether
937,2022-07-27,1.0011127252095455,65949619909.8602,55300482214.819466,tether
938,2022-07-28,0.999394558476252,65938951130.35061,67731139772.19216,tether
939,2022-07-29,0.9992808277936228,65896189151.3972,908986948368.2067,tether
940,2022-07-30,1.0004956846069037,66064247521.139114,71040850998.63116,tether
941,2022-07-31,1.000525950869993,65998757244.06003,54545523440.54871,tether
942,2022-08-01,1.0012843339941335,65871066520.41806,50160771896.33053,tether
943,2022-08-02,1.002590053008295,65897271979.41255,53506289496.41531,tether
944,2022-08-03,1.0025511168982089,65946593628.24624,58434158987.97218,tether
945,2022-08-04,1.0013672449436495,66048905466.55481,50576621793.81834,tether
946,2022-08-05,1.0013739325659168,65884052340.8804,47087513786.0626,tether
947,2022-08-06,1.0008735772025403,65906913334.12349,51657464597.89725,tether
948,2022-08-07,1.0009095495328149,65935699280.72453,36100819178.885475,tether
949,2022-08-08,1.0000955135553273,65900531595.862015,31965805747.839172,tether
950,2022-08-09,1.0016181404794813,66588298054.16226,51732933511.28372,tether
951,2022-08-10,1.0020644319854812,66643782686.95675,46268391132.19034,tether
952,2022-08-11,1.0005953454285392,66824158933.72832,58980574520.07758,tether
953,2022-08-12,0.9999155266565811,66803034990.50529,62752878357.1193,tether
954,2022-08-13,1.0019987140879605,67033676582.9512,46371786468.18651,tether
955,2022-08-14,1.0005879906034247,67336058431.295265,43537342749.04279,tether
956,2022-08-15,0.9995331457337292,67391244058.67241,44885263235.04348,tether
957,2022-08-16,1.001841665902949,67652985767.09705,57625412321.61975,tether
958,2022-08-17,1.0009894925382294,67628387530.74783,48208349895.61974,tether
959,2022-08-18,1.000875305217222,67661309991.09669,54358380616.31724,tether
960,2022-08-19,1.0012405130032545,67599397338.533615,42090137658.37553,tether
961,2022-08-20,1.0033352349722349,67613790592.34826,63302882757.68369,tether
962,2022-08-21,1.0008164940622664,67636574571.28297,46233757335.90432,tether
963,2022-08-22,1.0029696738139535,67709967896.07332,42255111231.61164,tether
964,2022-08-23,1.0007019012345473,67459980598.661224,50548635958.83002,tether
965,2022-08-24,1.0012089313245762,67595655943.20196,56598212569.37236,tether
966,2022-08-25,1.0009411985366758,67662286384.41471,37039750574.43712,tether
967,2022-08-26,1.0008814201827085,67607803889.07153,34809123287.71343,tether
968,2022-08-27,1.0036789592741073,67603617552.80545,44419821917.54289,tether
969,2022-08-28,1.0006185613501988,67491483345.88653,30622120566.75287,tether
970,2022-08-29,1.0035703965162415,67758458419.37183,23155042045.79103,tether
971,2022-08-30,1.0014288003625917,67565637622.98869,35417745060.284706,tether
972,2022-08-31,0.9995544629014373,67519668194.44912,38865747816.686295,tether
973,2022-09-01,0.9996408880046704,67580452604.835976,36863645337.5263,tether
974,2022-09-02,1.0009025303430277,67566686586.32284,34802151033.14091,tether
975,2022-09-03,1.0004663313496631,67589758604.17418,33809698241.793972,tether
976,2022-09-04,1.0013142277388347,67621840541.26844,23428663482.634327,tether
977,2022-09-05,1.0000282371585272,67552311534.993935,23937730079.25085,tether
978,2022-09-06,0.9976409830850305,67462799318.13787,30224237112.899185,tether
979,2022-09-07,1.000533131699609,67553030576.27932,52031455666.864075,tether
980,2022-09-08,1.0001430707949726,67550650693.042984,42962093145.40324,tether
981,2022-09-09,1.00024511262873,67563856236.753395,40601398955.8924,tether
982,2022-09-10,1.0006808085641168,67559691716.583244,58186783978.807365,tether
983,2022-09-11,1.001126844567952,67616934268.85489,44922345455.78997,tether
984,2022-09-12,0.9987141519897952,67621935137.52143,38020536333.84481,tether
985,2022-09-13,0.9987535962328009,67670900660.71105,52565815667.173744,tether
986,2022-09-14,0.9997880847922771,67937100888.36377,58063643357.98546,tether
987,2022-09-15,1.000629490269563,67875153355.231544,46713912644.377174,tether
988,2022-09-16,1.0002190356530958,67891357718.121574,50060584473.28158,tether
989,2022-09-17,0.9997480764150961,67984908907.33317,39890000684.23793,tether
990,2022-09-18,1.0002595756294854,67929683638.52679,28768839342.097153,tether
991,2022-09-19,1.0017357519975174,68047634333.75496,37379866281.023186,tether
992,2022-09-20,0.9999488114654055,67939949725.58882,49397242980.145035,tether
993,2022-09-21,0.999982284892132,68008979229.87418,41212254916.07298,tether
994,2022-09-22,1.0008413506665708,68008869299.22897,49684226032.52437,tether
995,2022-09-23,1.0003815920871861,67906039948.3166,45518094563.55377,tether
996,2022-09-24,1.0008938283059103,68027171287.0883,46315125196.18761,tether
997,2022-09-25,1.0005142731495034,67976902021.59561,31895001290.073803,tether
998,2022-09-26,1.0008204232881066,68047936265.74275,28190433126.979965,tether
999,2022-09-27,1.0010680881842458,67930817962.00264,184413798299.58835,tether
1000,2022-09-28,1.0006753044546857,67982225347.23598,59462886554.4584,tether
1001,2022-09-29,1.0016855666339106,68019534015.30044,53408344753.0263,tether
1002,2022-09-30,0.9999827356842071,68018936942.06588,43981415821.69666,tether
1003,2022-10-01,1.0008682490919651,68032463504.97388,44169815650.11315,tether
1004,2022-10-02,1.000525820081537,67985211418.08468,21668992633.688766,tether
1005,2022-10-03,1.0019758689613976,67852870798.587524,23799534339.291355,tether
1006,2022-10-04,0.9999689833860179,67955487841.613365,32437902531.47961,tether
1007,2022-10-05,1.0001903996024886,68146472900.634766,35921416944.899734,tether
1008,2022-10-06,0.9998863883696085,68249512085.343575,34389944867.26382,tether
1009,2022-10-07,1.000209876870579,68240186691.13497,36750092116.7274,tether
1010,2022-10-08,1.0016397444331944,68360023403.83701,31438334493.592606,tether
1011,2022-10-09,1.0002425931347363,68384660011.30266,17963983007.547638,tether
1012,2022-10-10,1.0002496130811345,68308301853.70279,18466922347.504112,tether
1013,2022-10-11,1.0000768568275784,68465529813.593346,30080548476.6878,tether
1014,2022-10-12,1.0003855286005323,68428561681.45524,31641663466.52827,tether
1015,2022-10-13,1.0000606748135323,68433385613.54075,27880038583.928944,tether
1016,2022-10-14,1.0004621645499994,68454082242.04629,47643304506.82852,tether
1017,2022-10-15,1.0007800264523838,68389617989.81952,41444709430.76257,tether
1018,2022-10-16,1.0001653257329997,68388940699.011696,19333334085.86333,tether
1019,2022-10-17,1.0001040458178823,68445138503.118774,21715929164.966774,tether
1020,2022-10-18,1.0000365528779167,68416637689.73752,30096016792.83464,tether
1021,2022-10-19,0.9997913618017134,68473113039.735085,31092126677.319115,tether
1022,2022-10-20,1.0007946853290213,68452826677.49308,31334359788.156036,tether
1023,2022-10-21,0.999756983687424,68446610236.90032,32639750034.81643,tether
1024,2022-10-22,1.0000824534348054,68465349602.0029,37548310707.929756,tether
1025,2022-10-23,0.9999683452111616,68458383191.545166,19582168293.08256,tether
1026,2022-10-24,0.9994351849351343,68424379026.95898,27459706506.54703,tether
1027,2022-10-25,0.9989384081114514,68401790564.43543,37229553780.411156,tether
1028,2022-10-26,0.9998878276861547,68515959469.884926,52750656997.382195,tether
1029,2022-10-27,1.000024986168923,68539062510.87245,66871458415.177536,tether
1030,2022-10-28,0.9997997533795946,68889141732.72426,56959640808.52499,tether
1031,2022-10-29,0.9996207760018387,68964914947.12599,51258331483.202354,tether
1032,2022-10-30,0.9999481872906462,69095205493.06725,58797054524.7859,tether
1033,2022-10-31,1.00005289226143,69094359478.10323,44213807579.337006,tether
1034,2022-11-01,0.9997744061325425,69380585989.30975,56271256469.37851,tether
1035,2022-11-02,1.0002449072264061,69425689152.10635,57085293472.77686,tether
1036,2022-11-03,1.0004578181627852,69431437615.846,70398948700.71053,tether
1037,2022-11-04,1.0003946184441876,69350142130.99507,61098517917.25042,tether
1038,2022-11-05,0.9999178082464654,69355263616.87975,107040637620.13431,tether
1039,2022-11-06,0.9997363316921275,69350525154.05742,79264413865.44206,tether
