FECHAS,PRECIO-usd,MARKET_CAP-usd,TOTAL_VOLUMES,COIN_ID
2021-04-16,2444.6217986210054,555852003.2217938,319865.21565723047,staked-ether
2021-04-17,2347.06970462939,534529234.7974068,84021.72960861442,staked-ether
2021-04-18,2277.2557479864363,518288626.1838617,181998.37625341414,staked-ether
2021-04-19,2171.64698207999,494299217.7966192,103647.0689529886,staked-ether
2021-04-20,2158.4666145601723,542126589.1605366,431.69332291203443,staked-ether
2021-04-21,2215.3781008654228,555497664.533885,66428.27940613223,staked-ether
2021-04-22,2294.700719477077,576639980.7681509,97810.69269825707,staked-ether
2021-04-23,2335.2102233718106,585848852.230604,73407.63151920518,staked-ether
2021-04-24,2253.902603151857,565826796.372817,50726.51236015995,staked-ether
2021-04-25,2188.4086211927265,553127173.3006326,165463.20381246172,staked-ether
2021-04-26,2277.552315020002,574408905.5561506,136339.43991753826,staked-ether
2021-04-27,2436.778487944533,614456049.6161923,135254.78211782372,staked-ether
2021-04-28,2678.8735965312226,676456203.2798262,908389.4449659302,staked-ether
2021-04-29,2774.5813700245208,709163451.5388601,928159.2239889475,staked-ether
2021-04-30,2774.3526944676128,710644702.0579995,292122.8861156898,staked-ether
2021-05-01,2689.4091826183712,690706798.2627119,1176354.4861071405,staked-ether
2021-05-02,2867.0008200148714,738880504.4333328,604540.317427004,staked-ether
2021-05-03,2872.241274182734,741949565.4860098,436254.83984884917,staked-ether
2021-05-04,3322.161939619979,857736338.5958,928629.2302758599,staked-ether
2021-05-05,3253.483985554426,850165593.9817842,912158.51979771,staked-ether
2021-05-06,3507.5674842655912,956207198.0695695,732915.7070911678,staked-ether
2021-05-07,3481.538939627244,958274123.4861953,873699.0028453228,staked-ether
2021-05-08,3466.4510158776084,1069920239.5706303,1101383.0022863825,staked-ether
2021-05-09,3893.7036487122223,1267235759.4814012,11420710.999399489,staked-ether
2021-05-10,3908.0317598510605,1303074816.9749866,2130746.144799231,staked-ether
2021-05-11,3998.4359433464997,1341238586.5148304,3497120.5888799895,staked-ether
2021-05-12,4087.7556914839306,1375087905.8983538,1401292.370410504,staked-ether
2021-05-13,3936.137737674107,1328837396.207625,2741139.788079122,staked-ether
2021-05-14,3687.78168533037,1253121744.9315715,2313109.471281444,staked-ether
2021-05-15,4066.371413302283,1377930608.5173578,4768501.188345241,staked-ether
2021-05-16,3793.9328258871333,1308400999.2253513,2029142.1398311513,staked-ether
2021-05-17,3578.828534191375,1230824404.55035,1823519.79024783,staked-ether
2021-05-18,3280.4596998461175,1130747577.4526253,5074496.95753498,staked-ether
2021-05-19,3327.276910059446,1170214897.8005838,840972.2853189744,staked-ether
2021-05-20,2469.5820319152413,904861058.5097243,9807968.590125304,staked-ether
2021-05-21,2738.7558636932326,962371941.7649771,3771081.677446625,staked-ether
2021-05-22,2393.131601681522,844568022.8309705,2148359.395694689,staked-ether
2021-05-23,2291.951272383459,962431004.9661512,2037601.211628654,staked-ether
2021-05-24,2107.1096801280564,867119265.0082828,1929898.2021083643,staked-ether
2021-05-25,2605.9755304831187,1078149785.2522917,2889370.452775026,staked-ether
2021-05-26,2692.770315645141,1134615330.4645839,2470541.009721001,staked-ether
2021-05-27,2864.9359668592583,1204718909.0301158,4084409.23666278,staked-ether
2021-05-28,2737.561140172022,1214557376.2937343,8227280.43943255,staked-ether
2021-05-29,2416.3744337252556,1062509186.3598927,1864800.1677993648,staked-ether
